designer,year,season,show_date,vibrancy_score_mean,vibrancy_score_std,vibrancy_score_min,vibrancy_score_max,darkness_score_mean,darkness_score_std,brightness_score_mean,brightness_score_std,color_diversity_mean,color_diversity_std,weighted_vibrancy_mean,n_looks
givenchy,2016,Fall,2016-02-29,0.07835101700529377,0.049067022606469265,0.0197698423683198,0.2732438185313341,-109.66923076923078,14.597065760228887,110.66923076923078,14.597065760228887,97.2423076923077,18.495503917394924,0.07835101700529377,52
givenchy,2016,Spring,2015-09-30,0.0873484493863639,0.031252787943300914,0.0399702206843521,0.1767374625144175,-118.37303370786518,12.986013140411561,119.37303370786518,12.986013140411567,83.85168539325844,14.262459563798556,0.0873484493863639,89
givenchy,2017,Fall,2017-02-28,0.5281408193045365,0.07300595398899572,0.2520811093039924,0.6269252118415993,-165.23703703703703,12.694642969140965,166.23703703703703,12.694642969140965,158.9851851851852,15.606993099832955,0.5281408193045365,27
givenchy,2017,Spring,2016-09-30,0.15843457509349548,0.10623881738125387,0.0394407812379853,0.5062936316801231,-129.28,15.587297772604852,130.28,15.587297772604852,115.4109090909091,24.704967806970203,0.15843457509349548,55
givenchy,2018,Fall,2018-02-28,0.07388251641920379,0.08446663785272353,0.0160287243367935,0.499080558246828,-115.9015873015873,17.44790857291694,116.9015873015873,17.44790857291694,61.800000000000004,32.39545965797696,0.07388251641920379,63
givenchy,2018,Spring,2017-09-30,0.07659592496098781,0.06325683835541866,0.0153458685121107,0.415918186851211,-122.04411764705883,11.881898716967797,123.04411764705883,11.881898716967797,53.561764705882354,22.131068385509746,0.07659592496098781,68
givenchy,2019,Fall,2019-02-28,0.10250279457013571,0.10880378577329713,0.0140957616301422,0.5630536978085352,-118.68923076923078,15.932122848557832,119.68923076923078,15.932122848557832,59.393846153846155,27.849707566480145,0.10250279457013571,65
givenchy,2020,Fall,2020-02-29,0.10315978513280842,0.11344158620568102,0.030270740484429,0.5611725044213763,-132.16086956521738,17.56924684733551,133.16086956521738,17.56924684733551,60.939130434782605,34.041800959414395,0.10315978513280842,46
givenchy,2020,Spring,2019-09-30,0.15166444326701264,0.10179455565945297,0.0315342145328719,0.5864870096116878,-133.45,17.163638197960136,134.45,17.163638197960136,80.665625,31.840496420464103,0.15166444326701264,64
givenchy,2021,Fall,2021-02-28,0.0600334380549605,0.05715253161881796,0.0106954186851211,0.2734641214917339,-114.14285714285714,27.647164669920745,115.14285714285714,27.647164669920745,48.77460317460318,18.266927353023416,0.0600334380549605,63
